symbol,ts_utc,oi_total_close,oi_stable_close,oi_coinm_close,unit
BNB,2020-08-26 00:00:00+00,40432322.0,712590.76,450310.0,usd
BNB,2020-08-27 00:00:00+00,40538316.0,652895.65,615290.0,usd
BNB,2020-08-28 00:00:00+00,44336498.0,733268.83,769000.0,usd
BNB,2020-08-29 00:00:00+00,45052034.0,759486.3,695180.0,usd
BNB,2020-08-30 00:00:00+00,45906480.0,834576.97,910280.0,usd
BNB,2020-08-31 00:00:00+00,44287270.0,800189.09,1256860.0,usd
BNB,2020-09-01 00:00:00+00,46604525.0,942199.81,1587500.0,usd
BNB,2020-09-02 00:00:00+00,48479855.0,781862.46,1896400.0,usd
BNB,2020-09-03 00:00:00+00,44835309.0,797280.32,1354550.0,usd
BNB,2020-09-04 00:00:00+00,35464494.0,642200.87,1275410.0,usd
BNB,2020-09-05 00:00:00+00,32502753.0,640916.4,980250.0,usd
BNB,2020-09-06 00:00:00+00,42623054.0,802744.22,2054110.0,usd
BNB,2020-09-07 00:00:00+00,34827674.0,712885.36,1067270.0,usd
BNB,2020-09-08 00:00:00+00,38327526.0,691405.4,802970.0,usd
BNB,2020-09-09 00:00:00+00,39073878.0,713117.44,1041320.0,usd
BNB,2020-09-10 00:00:00+00,43734856.0,715431.14,1026870.0,usd
BNB,2020-09-11 00:00:00+00,41228647.0,730369.51,1317200.0,usd
BNB,2020-09-12 00:00:00+00,50439606.0,868566.33,2313270.0,usd
BNB,2020-09-13 00:00:00+00,59929014.0,959125.23,3301970.0,usd
BNB,2020-09-14 00:00:00+00,67371638.0,1111005.74,2498990.0,usd
BNB,2020-09-15 00:00:00+00,69498609.0,1269146.05,1813610.0,usd
BNB,2020-09-16 00:00:00+00,68097400.0,1189550.95,2118250.0,usd
BNB,2020-09-17 00:00:00+00,61701919.0,1139483.31,2456380.0,usd
BNB,2020-09-18 00:00:00+00,59237898.0,975971.05,2163610.0,usd
BNB,2020-09-19 00:00:00+00,58364062.0,964373.03,2339770.0,usd
BNB,2020-09-20 00:00:00+00,54018910.0,917127.25,1812680.0,usd
BNB,2020-09-21 00:00:00+00,44561870.0,849398.56,1800090.0,usd
BNB,2020-09-22 00:00:00+00,44787191.0,879788.16,1682730.0,usd
BNB,2020-09-23 00:00:00+00,44206577.0,851061.84,1841070.0,usd
BNB,2020-09-24 00:00:00+00,44541248.0,852419.82,1730720.0,usd
BNB,2020-09-25 00:00:00+00,43952986.0,839966.86,1633160.0,usd
BNB,2020-09-26 00:00:00+00,46480649.0,864837.7,1670080.0,usd
BNB,2020-09-27 00:00:00+00,47237630.0,811083.41,1649060.0,usd
BNB,2020-09-28 00:00:00+00,48392989.0,828140.19,1650270.0,usd
BNB,2020-09-29 00:00:00+00,51167218.0,847249.41,1788420.0,usd
BNB,2020-09-30 00:00:00+00,54086964.0,894771.54,1792490.0,usd
BNB,2020-10-01 00:00:00+00,54144363.0,872915.59,1864460.0,usd
BNB,2020-10-02 00:00:00+00,49307188.0,840030.36,1939380.0,usd
BNB,2020-10-03 00:00:00+00,51299422.0,849542.55,1468060.0,usd
BNB,2020-10-04 00:00:00+00,54638404.0,911766.02,1537470.0,usd
BNB,2020-10-05 00:00:00+00,54972853.0,910246.08,1358560.0,usd
BNB,2020-10-06 00:00:00+00,54059026.0,926636.59,1597870.0,usd
BNB,2020-10-07 00:00:00+00,53185196.0,894729.41,1449550.0,usd
BNB,2020-10-08 00:00:00+00,50905861.0,837166.39,1277120.0,usd
BNB,2020-10-09 00:00:00+00,52092134.0,822534.24,1284330.0,usd
BNB,2020-10-10 00:00:00+00,50468191.0,803492.04,1219480.0,usd
BNB,2020-10-11 00:00:00+00,52260918.0,834774.79,1309390.0,usd
BNB,2020-10-12 00:00:00+00,60093820.0,935917.17,1542430.0,usd
BNB,2020-10-13 00:00:00+00,60902940.0,964278.15,2057710.0,usd
BNB,2020-10-14 00:00:00+00,60457808.0,937772.22,1917200.0,usd
BNB,2020-10-15 00:00:00+00,63973613.0,1096022.76,2894690.0,usd
BNB,2020-10-16 00:00:00+00,63386674.0,1036346.73,2595380.0,usd
BNB,2020-10-17 00:00:00+00,62226213.0,1043223.2,2636070.0,usd
BNB,2020-10-18 00:00:00+00,64184636.0,1075913.33,2787350.0,usd
BNB,2020-10-19 00:00:00+00,64611917.0,1066224.47,2884030.0,usd
BNB,2020-10-20 00:00:00+00,61963953.0,1105891.91,3026780.0,usd
BNB,2020-10-21 00:00:00+00,60190530.0,954021.2,2613380.0,usd
BNB,2020-10-22 00:00:00+00,61580038.0,1005777.98,2640410.0,usd
BNB,2020-10-23 00:00:00+00,62145976.0,943447.8,2795140.0,usd
BNB,2020-10-24 00:00:00+00,59797788.0,953218.28,2976460.0,usd
BNB,2020-10-25 00:00:00+00,57448917.0,947236.83,3004010.0,usd
BNB,2020-10-26 00:00:00+00,62134823.0,969465.15,3833150.0,usd
BNB,2020-10-27 00:00:00+00,74113553.0,1113117.39,4499540.0,usd
BNB,2020-10-28 00:00:00+00,63617438.0,1036110.75,4146880.0,usd
BNB,2020-10-29 00:00:00+00,63083648.0,1062919.74,4047850.0,usd
BNB,2020-10-30 00:00:00+00,56157789.0,1004831.94,3749630.0,usd
BNB,2020-10-31 00:00:00+00,54620187.0,997990.83,3038930.0,usd
BNB,2020-11-01 00:00:00+00,55317842.0,1044552.89,3078010.0,usd
BNB,2020-11-02 00:00:00+00,55710187.0,1030195.81,3580290.0,usd
BNB,2020-11-03 00:00:00+00,50064152.0,992733.51,2713500.0,usd
BNB,2020-11-04 00:00:00+00,50326795.0,1011240.84,3351250.0,usd
BNB,2020-11-05 00:00:00+00,53760198.0,1050444.59,2990150.0,usd
BNB,2020-11-06 00:00:00+00,57421975.0,1075912.01,2803060.0,usd
BNB,2020-11-07 00:00:00+00,58666122.0,1022349.6,2765430.0,usd
BNB,2020-11-08 00:00:00+00,52251593.0,989969.72,2730030.0,usd
BNB,2020-11-09 00:00:00+00,51116446.0,1007632.44,3007530.0,usd
BNB,2020-11-10 00:00:00+00,51869714.0,1041697.58,2993530.0,usd
BNB,2020-11-11 00:00:00+00,51846240.0,1056783.24,3390640.0,usd
BNB,2020-11-12 00:00:00+00,52608724.0,1107873.37,3274810.0,usd
BNB,2020-11-13 00:00:00+00,50975879.0,1034141.84,3109030.0,usd
BNB,2020-11-14 00:00:00+00,52146346.0,1049161.78,3371460.0,usd
BNB,2020-11-15 00:00:00+00,51633528.0,1072355.37,3424870.0,usd
BNB,2020-11-16 00:00:00+00,51874183.0,1045053.27,3326200.0,usd
BNB,2020-11-17 00:00:00+00,54514823.0,1121629.03,3091860.0,usd
BNB,2020-11-18 00:00:00+00,53049099.0,1116167.07,3498970.0,usd
BNB,2020-11-19 00:00:00+00,55893197.0,1120179.55,4019310.0,usd
BNB,2020-11-20 00:00:00+00,59760617.0,1195592.47,4547970.0,usd
BNB,2020-11-21 00:00:00+00,65322335.0,1231594.0,4513490.0,usd
BNB,2020-11-22 00:00:00+00,62490946.0,1202719.57,4584160.0,usd
BNB,2020-11-23 00:00:00+00,66803892.0,1191935.23,5763350.0,usd
BNB,2020-11-24 00:00:00+00,79357419.0,1270217.29,7436290.0,usd
BNB,2020-11-25 00:00:00+00,80345261.0,1182916.57,7986880.0,usd
BNB,2020-11-26 00:00:00+00,50387990.0,988762.02,5175350.0,usd
BNB,2020-11-27 00:00:00+00,49091998.0,953408.65,4686190.0,usd
BNB,2020-11-28 00:00:00+00,51129156.0,924773.32,4685610.0,usd
BNB,2020-11-29 00:00:00+00,49014896.0,872246.79,4554490.0,usd
BNB,2020-11-30 00:00:00+00,51087584.0,920211.69,4912370.0,usd
BNB,2020-12-01 00:00:00+00,55259624.0,933670.59,5354340.0,usd
BNB,2020-12-02 00:00:00+00,54706361.0,933475.05,5083160.0,usd
BNB,2020-12-03 00:00:00+00,57561390.0,986423.5,5146710.0,usd
BNB,2020-12-04 00:00:00+00,55853043.0,947368.83,5477990.0,usd
BNB,2020-12-05 00:00:00+00,55879072.0,901022.74,5404500.0,usd
BNB,2020-12-06 00:00:00+00,54530796.0,900316.44,5561480.0,usd
BNB,2020-12-07 00:00:00+00,54710779.0,921035.44,5914740.0,usd
BNB,2020-12-08 00:00:00+00,51882260.0,920059.43,4915940.0,usd
BNB,2020-12-09 00:00:00+00,52867512.0,901421.26,5122580.0,usd
BNB,2020-12-10 00:00:00+00,50741881.0,896026.13,5134790.0,usd
BNB,2020-12-11 00:00:00+00,51730969.0,906607.86,5326300.0,usd
BNB,2020-12-12 00:00:00+00,52167545.0,907274.06,5246760.0,usd
BNB,2020-12-13 00:00:00+00,52711698.0,911074.57,4954490.0,usd
BNB,2020-12-14 00:00:00+00,53398458.0,943078.59,4643690.0,usd
BNB,2020-12-15 00:00:00+00,52684915.0,940896.69,4729760.0,usd
BNB,2020-12-16 00:00:00+00,54617537.0,936761.66,4692090.0,usd
BNB,2020-12-17 00:00:00+00,63137608.0,1109324.16,5247440.0,usd
BNB,2020-12-18 00:00:00+00,61795625.0,1127941.71,5093340.0,usd
BNB,2020-12-19 00:00:00+00,77265953.0,1356888.6,5387330.0,usd
BNB,2020-12-20 00:00:00+00,92652643.0,1643937.98,6529180.0,usd
BNB,2020-12-21 00:00:00+00,79260327.0,1453790.41,7249760.0,usd
BNB,2020-12-22 00:00:00+00,75093578.0,1325791.91,6492970.0,usd
BNB,2020-12-23 00:00:00+00,72399050.0,1246609.5,6708690.0,usd
BNB,2020-12-24 00:00:00+00,67364341.0,1194770.12,5150640.0,usd
BNB,2020-12-25 00:00:00+00,68121717.0,1216768.58,5126800.0,usd
BNB,2020-12-26 00:00:00+00,71440167.0,1245068.3,5531680.0,usd
BNB,2020-12-27 00:00:00+00,75379132.0,1245560.82,6457310.0,usd
BNB,2020-12-28 00:00:00+00,86337126.0,1399166.01,7498510.0,usd
BNB,2020-12-29 00:00:00+00,101820449.0,1606030.21,6122050.0,usd
BNB,2020-12-30 00:00:00+00,97786172.0,1444647.08,7194740.0,usd
BNB,2020-12-31 00:00:00+00,94136664.0,1425921.35,7528570.0,usd
BTC,2020-01-01 00:00:00+00,,0.0,0.0,
BTC,2020-01-02 00:00:00+00,,0.0,0.0,
BTC,2020-01-03 00:00:00+00,,0.0,0.0,
BTC,2020-01-04 00:00:00+00,,0.0,0.0,
BTC,2020-01-05 00:00:00+00,,0.0,0.0,
BTC,2020-01-06 00:00:00+00,,0.0,0.0,
BTC,2020-01-07 00:00:00+00,,0.0,0.0,
BTC,2020-01-08 00:00:00+00,,0.0,0.0,
BTC,2020-01-09 00:00:00+00,,0.0,0.0,
BTC,2020-01-10 00:00:00+00,,0.0,0.0,
BTC,2020-01-11 00:00:00+00,,0.0,0.0,
BTC,2020-01-12 00:00:00+00,,0.0,0.0,
BTC,2020-01-13 00:00:00+00,,0.0,0.0,
BTC,2020-01-14 00:00:00+00,,0.0,0.0,
BTC,2020-01-15 00:00:00+00,,0.0,0.0,
BTC,2020-01-16 00:00:00+00,,0.0,0.0,
BTC,2020-01-17 00:00:00+00,,0.0,0.0,
BTC,2020-01-18 00:00:00+00,,0.0,0.0,
BTC,2020-01-19 00:00:00+00,,0.0,0.0,
BTC,2020-01-20 00:00:00+00,,0.0,0.0,
BTC,2020-01-21 00:00:00+00,,0.0,0.0,
BTC,2020-01-22 00:00:00+00,,0.0,0.0,
BTC,2020-01-23 00:00:00+00,,0.0,0.0,
BTC,2020-01-24 00:00:00+00,,0.0,0.0,
BTC,2020-01-25 00:00:00+00,,0.0,0.0,
BTC,2020-01-26 00:00:00+00,,0.0,0.0,
BTC,2020-01-27 00:00:00+00,,0.0,0.0,
BTC,2020-01-28 00:00:00+00,,0.0,0.0,
BTC,2020-01-29 00:00:00+00,,0.0,0.0,
BTC,2020-01-30 00:00:00+00,,0.0,0.0,
BTC,2020-01-31 00:00:00+00,,0.0,0.0,
BTC,2020-02-01 00:00:00+00,,0.0,0.0,
BTC,2020-02-02 00:00:00+00,,0.0,0.0,
BTC,2020-02-03 00:00:00+00,,0.0,0.0,
BTC,2020-02-04 00:00:00+00,,0.0,0.0,
BTC,2020-02-05 00:00:00+00,,0.0,0.0,
BTC,2020-02-06 00:00:00+00,,0.0,0.0,
BTC,2020-02-07 00:00:00+00,,0.0,0.0,
BTC,2020-02-08 00:00:00+00,,0.0,0.0,
BTC,2020-02-09 00:00:00+00,,0.0,0.0,
BTC,2020-02-10 00:00:00+00,,0.0,0.0,
BTC,2020-02-11 00:00:00+00,,0.0,0.0,
BTC,2020-02-12 00:00:00+00,,0.0,0.0,
BTC,2020-02-13 00:00:00+00,,0.0,0.0,
BTC,2020-02-14 00:00:00+00,,0.0,0.0,
BTC,2020-02-15 00:00:00+00,,0.0,0.0,
BTC,2020-02-16 00:00:00+00,,0.0,0.0,
BTC,2020-02-17 00:00:00+00,,0.0,0.0,
BTC,2020-02-18 00:00:00+00,,0.0,0.0,
BTC,2020-02-19 00:00:00+00,,0.0,0.0,
BTC,2020-02-20 00:00:00+00,,0.0,0.0,
BTC,2020-02-21 00:00:00+00,,0.0,0.0,
BTC,2020-02-22 00:00:00+00,,0.0,0.0,
BTC,2020-02-23 00:00:00+00,,0.0,0.0,
BTC,2020-02-24 00:00:00+00,,0.0,0.0,
BTC,2020-02-25 00:00:00+00,,0.0,0.0,
BTC,2020-02-26 00:00:00+00,,0.0,0.0,
BTC,2020-02-27 00:00:00+00,3527345802.0,18511.56,1020247307.0,usd
BTC,2020-02-28 00:00:00+00,3030810420.0,20647.05,578945439.0,usd
BTC,2020-02-29 00:00:00+00,3039152135.0,21070.65,556529811.0,usd
BTC,2020-03-01 00:00:00+00,3061279586.0,21188.33,546333519.0,usd
BTC,2020-03-02 00:00:00+00,3087582321.0,19959.37,549132467.0,usd
BTC,2020-03-03 00:00:00+00,3030927997.0,20083.77,557030200.0,usd
BTC,2020-03-04 00:00:00+00,3388922515.0,20976.91,933797254.0,usd
BTC,2020-03-05 00:00:00+00,3431167376.0,21679.99,969287291.0,usd
BTC,2020-03-06 00:00:00+00,3750641979.0,23256.76,1042611922.0,usd
BTC,2020-03-07 00:00:00+00,3748308280.0,22961.33,1066168579.0,usd
BTC,2020-03-08 00:00:00+00,3732738524.0,19642.27,994653521.0,usd
BTC,2020-03-09 00:00:00+00,3341576044.0,19950.2,928739017.0,usd
BTC,2020-03-10 00:00:00+00,3271734618.0,19072.37,903657413.0,usd
BTC,2020-03-11 00:00:00+00,3256716007.0,19829.76,927485890.0,usd
BTC,2020-03-12 00:00:00+00,2215858643.0,16597.3,829778236.0,usd
BTC,2020-03-13 00:00:00+00,1817811605.0,14059.54,539350393.0,usd
BTC,2020-03-14 00:00:00+00,1801345085.0,15085.87,539873928.0,usd
BTC,2020-03-15 00:00:00+00,1604441279.0,15711.22,425737462.0,usd
BTC,2020-03-16 00:00:00+00,1570912492.0,17097.99,423257056.0,usd
BTC,2020-03-17 00:00:00+00,1574203357.0,18135.47,434491393.0,usd
BTC,2020-03-18 00:00:00+00,1650389915.0,19611.93,447021470.0,usd
BTC,2020-03-19 00:00:00+00,1666766269.0,19592.52,421888191.0,usd
BTC,2020-03-20 00:00:00+00,1598480905.0,15119.7,401881569.0,usd
BTC,2020-03-21 00:00:00+00,1578484057.0,17739.25,445044276.0,usd
BTC,2020-03-22 00:00:00+00,1844957790.0,19305.1,492574925.0,usd
BTC,2020-03-23 00:00:00+00,1582360145.0,18001.44,428200965.0,usd
BTC,2020-03-24 00:00:00+00,1599821464.0,18396.18,434469195.0,usd
BTC,2020-03-25 00:00:00+00,1633261648.0,18449.04,455269901.0,usd
BTC,2020-03-26 00:00:00+00,1642090389.0,19495.61,442426659.0,usd
BTC,2020-03-27 00:00:00+00,1702086262.0,21296.02,471431331.0,usd
BTC,2020-03-28 00:00:00+00,1766771446.0,22761.33,508497862.0,usd
BTC,2020-03-29 00:00:00+00,1777790815.0,24449.48,501561862.0,usd
BTC,2020-03-30 00:00:00+00,1784954705.0,23476.95,507862204.0,usd
BTC,2020-03-31 00:00:00+00,1770494278.0,26352.45,519158752.0,usd
BTC,2020-04-01 00:00:00+00,1794065124.0,27633.82,521962920.0,usd
BTC,2020-04-02 00:00:00+00,1734614451.0,22558.34,494525962.0,usd
BTC,2020-04-03 00:00:00+00,1699206051.0,22222.33,498446780.0,usd
BTC,2020-04-04 00:00:00+00,1770364781.0,23477.81,514729596.0,usd
BTC,2020-04-05 00:00:00+00,1760430914.0,24335.72,520299646.0,usd
BTC,2020-04-06 00:00:00+00,1853141765.0,29107.75,565384028.0,usd
BTC,2020-04-07 00:00:00+00,1897856570.0,26105.79,581546888.0,usd
BTC,2020-04-08 00:00:00+00,1880270906.0,26511.12,565742098.0,usd
BTC,2020-04-09 00:00:00+00,1928423835.0,28044.26,581018744.0,usd
BTC,2020-04-10 00:00:00+00,1934812353.0,28176.19,579353934.0,usd
BTC,2020-04-11 00:00:00+00,1985876190.0,29357.44,606745278.0,usd
BTC,2020-04-12 00:00:00+00,2102630935.0,30130.84,615012764.0,usd
BTC,2020-04-13 00:00:00+00,2079203999.0,29577.89,651260790.0,usd
BTC,2020-04-14 00:00:00+00,2081567971.0,31656.98,654618698.0,usd
BTC,2020-04-15 00:00:00+00,2169313579.0,34997.39,695904552.0,usd
BTC,2020-04-16 00:00:00+00,1994380676.0,30882.71,598757754.0,usd
BTC,2020-04-17 00:00:00+00,2072207142.0,54342.14,585008152.0,usd
BTC,2020-04-18 00:00:00+00,2167047977.0,56781.56,594469686.0,usd
BTC,2020-04-19 00:00:00+00,2119527619.0,56034.33,588433562.0,usd
BTC,2020-04-20 00:00:00+00,2187484099.0,55482.31,647118736.0,usd
BTC,2020-04-21 00:00:00+00,2289385517.0,57114.94,649063918.0,usd
BTC,2020-04-22 00:00:00+00,2343447492.0,58933.67,642090870.0,usd
BTC,2020-04-23 00:00:00+00,2155150061.0,49609.49,611110128.0,usd
BTC,2020-04-24 00:00:00+00,2138001583.0,49069.1,588751110.0,usd
BTC,2020-04-25 00:00:00+00,2187275242.0,49303.35,616205958.0,usd
BTC,2020-04-26 00:00:00+00,2252968557.0,50309.73,626326796.0,usd
BTC,2020-04-27 00:00:00+00,2244066653.0,51205.44,637938776.0,usd
BTC,2020-04-28 00:00:00+00,2312150089.0,51614.26,643129036.0,usd
BTC,2020-04-29 00:00:00+00,2492239524.0,47578.31,676937190.0,usd
BTC,2020-04-30 00:00:00+00,2407282949.0,49029.67,682455098.0,usd
BTC,2020-05-01 00:00:00+00,2418027707.0,52811.02,698675954.0,usd
BTC,2020-05-02 00:00:00+00,2505603075.0,51058.19,706465164.0,usd
BTC,2020-05-03 00:00:00+00,2522818534.0,55172.67,723012884.0,usd
BTC,2020-05-04 00:00:00+00,2565164821.0,53636.54,726186226.0,usd
BTC,2020-05-05 00:00:00+00,2578522168.0,52865.12,719666550.0,usd
BTC,2020-05-06 00:00:00+00,2783848288.0,54566.41,728589410.0,usd
BTC,2020-05-07 00:00:00+00,2789442167.0,54937.48,760283564.0,usd
BTC,2020-05-08 00:00:00+00,3088199735.0,62569.58,860494166.0,usd
BTC,2020-05-09 00:00:00+00,3232751023.0,67958.01,880074222.0,usd
BTC,2020-05-10 00:00:00+00,2713786823.0,52247.52,791629090.0,usd
BTC,2020-05-11 00:00:00+00,2679468382.0,50688.71,753743398.0,usd
BTC,2020-05-12 00:00:00+00,2658879309.0,50450.89,776422945.0,usd
BTC,2020-05-13 00:00:00+00,2821111320.0,56662.32,798692381.0,usd
BTC,2020-05-14 00:00:00+00,2858830548.0,55894.24,740672195.0,usd
BTC,2020-05-15 00:00:00+00,2901818901.0,59933.87,722054195.0,usd
BTC,2020-05-16 00:00:00+00,2814059284.0,60997.85,683561051.0,usd
BTC,2020-05-17 00:00:00+00,3007252460.0,61902.62,743795591.0,usd
BTC,2020-05-18 00:00:00+00,3011589279.0,63858.07,774381101.0,usd
BTC,2020-05-19 00:00:00+00,2914068388.0,61678.79,742450497.0,usd
BTC,2020-05-20 00:00:00+00,3042647334.0,64353.58,763864699.0,usd
BTC,2020-05-21 00:00:00+00,2959552360.0,64220.0,730209307.0,usd
BTC,2020-05-22 00:00:00+00,2917706613.0,66098.07,743065555.0,usd
BTC,2020-05-23 00:00:00+00,2950796780.0,64947.61,747497913.0,usd
BTC,2020-05-24 00:00:00+00,2979942678.0,64599.15,803714039.0,usd
BTC,2020-05-25 00:00:00+00,3041631524.0,65091.3,790708359.0,usd
BTC,2020-05-26 00:00:00+00,3047111755.0,64445.93,788761463.0,usd
BTC,2020-05-27 00:00:00+00,3161981205.0,67133.3,793623999.0,usd
BTC,2020-05-28 00:00:00+00,3144959047.0,67626.97,761560895.0,usd
BTC,2020-05-29 00:00:00+00,3099674421.0,67670.19,755808031.0,usd
BTC,2020-05-30 00:00:00+00,3216446735.0,64628.11,793119335.0,usd
BTC,2020-05-31 00:00:00+00,3162038141.0,66745.07,777472213.0,usd
BTC,2020-06-01 00:00:00+00,3309491176.0,72194.92,859261025.0,usd
BTC,2020-06-02 00:00:00+00,3242513592.0,58120.69,801713570.0,usd
BTC,2020-06-03 00:00:00+00,3003589337.0,60724.46,788200228.0,usd
BTC,2020-06-04 00:00:00+00,3585848495.0,62181.72,819547066.0,usd
BTC,2020-06-05 00:00:00+00,3610992044.0,61006.78,835961296.0,usd
BTC,2020-06-06 00:00:00+00,3586887079.0,60831.49,816967514.0,usd
BTC,2020-06-07 00:00:00+00,3701491115.0,59174.91,806319426.0,usd
BTC,2020-06-08 00:00:00+00,3595703081.0,59841.42,814083778.0,usd
BTC,2020-06-09 00:00:00+00,3585391044.0,58780.83,811720872.0,usd
BTC,2020-06-10 00:00:00+00,3659360468.0,58247.59,850262278.0,usd
BTC,2020-06-11 00:00:00+00,3830081856.0,61075.52,799272970.0,usd
BTC,2020-06-12 00:00:00+00,3646793783.0,61216.17,762379794.0,usd
BTC,2020-06-13 00:00:00+00,3612800076.0,62863.71,763532042.0,usd
BTC,2020-06-14 00:00:00+00,3655426519.0,62327.64,778206204.0,usd
BTC,2020-06-15 00:00:00+00,3701537030.0,68221.2,776831194.0,usd
BTC,2020-06-16 00:00:00+00,3696616224.0,67577.59,781784308.0,usd
BTC,2020-06-17 00:00:00+00,3736962211.0,66670.75,788883558.0,usd
BTC,2020-06-18 00:00:00+00,3706343558.0,68198.51,816500576.0,usd
BTC,2020-06-19 00:00:00+00,3650257993.0,68163.05,792007522.0,usd
BTC,2020-06-20 00:00:00+00,3676139820.0,67362.66,804458198.0,usd
BTC,2020-06-21 00:00:00+00,3677078972.0,66531.67,794496304.0,usd
BTC,2020-06-22 00:00:00+00,3858885643.0,67608.17,854576547.0,usd
BTC,2020-06-23 00:00:00+00,3960589582.0,70600.72,885034181.0,usd
BTC,2020-06-24 00:00:00+00,3926893409.0,69019.61,902718935.0,usd
BTC,2020-06-25 00:00:00+00,3741576977.0,66486.98,838584631.0,usd
BTC,2020-06-26 00:00:00+00,3526051845.0,68271.69,861490739.0,usd
BTC,2020-06-27 00:00:00+00,3477499507.0,71355.64,759653553.0,usd
BTC,2020-06-28 00:00:00+00,3534515731.0,71108.08,740629175.0,usd
BTC,2020-06-29 00:00:00+00,3574577430.0,70476.27,742883173.0,usd
BTC,2020-06-30 00:00:00+00,3523857567.0,70869.69,757412508.0,usd
BTC,2020-07-01 00:00:00+00,3566348172.0,73059.41,778532540.0,usd
BTC,2020-07-02 00:00:00+00,3625097090.0,71147.8,770133448.0,usd
BTC,2020-07-03 00:00:00+00,3505433698.0,70978.15,777956612.0,usd
BTC,2020-07-04 00:00:00+00,3529846533.0,71505.36,749664608.0,usd
BTC,2020-07-05 00:00:00+00,3635390058.0,70321.71,775304800.0,usd
BTC,2020-07-06 00:00:00+00,3679826581.0,75264.34,835340112.0,usd
BTC,2020-07-07 00:00:00+00,3728627864.0,74971.39,804278476.0,usd
BTC,2020-07-08 00:00:00+00,3875064143.0,78801.91,879343514.0,usd
BTC,2020-07-09 00:00:00+00,3822655385.0,73794.04,860006484.0,usd
BTC,2020-07-10 00:00:00+00,3732520654.0,74352.07,862176916.0,usd
BTC,2020-07-11 00:00:00+00,3674696790.0,72991.24,872250346.0,usd
BTC,2020-07-12 00:00:00+00,3678122124.0,71432.94,885125044.0,usd
BTC,2020-07-13 00:00:00+00,3859857566.0,72588.4,911574162.0,usd
BTC,2020-07-14 00:00:00+00,3869113688.0,71974.91,928576930.0,usd
BTC,2020-07-15 00:00:00+00,3825941147.0,73584.46,932084980.0,usd
BTC,2020-07-16 00:00:00+00,4056849801.0,76675.83,966865646.0,usd
BTC,2020-07-17 00:00:00+00,3908809856.0,77333.18,950594516.0,usd
BTC,2020-07-18 00:00:00+00,3903357821.0,75929.52,928180924.0,usd
BTC,2020-07-19 00:00:00+00,3931084720.0,76117.28,939416818.0,usd
BTC,2020-07-20 00:00:00+00,3894506973.0,74893.81,926242132.0,usd
BTC,2020-07-21 00:00:00+00,4306466972.0,83819.86,1009140152.0,usd
BTC,2020-07-22 00:00:00+00,4248110517.0,80233.76,1021283938.0,usd
BTC,2020-07-23 00:00:00+00,4457932201.0,80873.78,1086640634.0,usd
BTC,2020-07-24 00:00:00+00,4417828248.0,79058.68,1071219702.0,usd
BTC,2020-07-25 00:00:00+00,4541092194.0,81161.29,1125715344.0,usd
BTC,2020-07-26 00:00:00+00,4617929018.0,71155.58,1149973040.0,usd
BTC,2020-07-27 00:00:00+00,4846499590.0,69639.5,1176874768.0,usd
BTC,2020-07-28 00:00:00+00,5091455715.0,67357.65,1204543936.0,usd
BTC,2020-07-29 00:00:00+00,5134837684.0,69541.65,1266513372.0,usd
BTC,2020-07-30 00:00:00+00,5130071853.0,71008.64,1245769618.0,usd
BTC,2020-07-31 00:00:00+00,5288308222.0,71003.5,1313556056.0,usd
BTC,2020-08-01 00:00:00+00,5558842743.0,72237.71,1371269476.0,usd
BTC,2020-08-02 00:00:00+00,5049908310.0,58055.96,1224619702.0,usd
BTC,2020-08-03 00:00:00+00,5075877431.0,59800.48,1202445626.0,usd
BTC,2020-08-04 00:00:00+00,5080866061.0,60302.9,1195101038.0,usd
BTC,2020-08-05 00:00:00+00,5165537420.0,64036.57,1234445100.0,usd
BTC,2020-08-06 00:00:00+00,5398198548.0,64886.55,1272439290.0,usd
BTC,2020-08-07 00:00:00+00,5308009304.0,60241.05,1250826852.0,usd
BTC,2020-08-08 00:00:00+00,5181332982.0,61938.6,1220042528.0,usd
BTC,2020-08-09 00:00:00+00,5210859674.0,61845.91,1252144826.0,usd
BTC,2020-08-10 00:00:00+00,5426208908.0,62211.61,1300961944.0,usd
BTC,2020-08-11 00:00:00+00,5518155376.0,64689.99,1264684808.0,usd
BTC,2020-08-12 00:00:00+00,5221422647.0,64194.71,1223163642.0,usd
BTC,2020-08-13 00:00:00+00,5171039658.0,61785.01,1262806046.0,usd
BTC,2020-08-14 00:00:00+00,5233703610.0,62044.56,1294776844.0,usd
BTC,2020-08-15 00:00:00+00,5370358331.0,63279.4,1316033964.0,usd
BTC,2020-08-16 00:00:00+00,5421530799.0,63372.58,1341260378.0,usd
BTC,2020-08-17 00:00:00+00,5688195440.0,66063.12,1453664808.0,usd
BTC,2020-08-18 00:00:00+00,5602776586.0,65425.64,1381299450.0,usd
BTC,2020-08-19 00:00:00+00,5293508776.0,62664.98,1293504018.0,usd
BTC,2020-08-20 00:00:00+00,5228806038.0,62482.13,1302516340.0,usd
BTC,2020-08-21 00:00:00+00,5211770690.0,61478.71,1284716570.0,usd
BTC,2020-08-22 00:00:00+00,5082993705.0,61046.02,1255813358.0,usd
BTC,2020-08-23 00:00:00+00,5021620072.0,60662.05,1258399322.0,usd
BTC,2020-08-24 00:00:00+00,5131513500.0,62413.48,1253016506.0,usd
